CustomerKey;GeographyKey;FullName;Gender;City
23076;300;Adrian Brooks;Man;Beverly Hills
23077;14;Marvin Hernandez;Man;Rhodes
23078;29;Julio Hernandez;Man;Findon
23079;40;Justine Ryan;Woman;Warrnambool
23080;335;Jocelyn Barnes;Woman;Lemon Grove
23081;355;Brandon Powell;Man;Redwood City
23082;372;Jonathan Williams;Man;Spring Valley
23083;43;Samuel Smith;Man;Burnaby
23084;50;Christian Shan;Man;Haney
23085;30;Ross Subram;Man;Perth
23086;38;Tracy Lal;Woman;South Melbourne
23087;27;Clifford Martinez;Man;Townsville
23088;609;Wesley Hu;Man;Bellingham
23089;618;Lucas Walker;Man;Issaquah
23090;626;Christopher Lee;Man;Lynnwood
23091;331;Richard Peterson;Man;La Jolla
23092;343;Gabrielle Brooks;Woman;National City
23093;359;Nathan Parker;Man;San Diego
23094;36;Carolyn Gill;Woman;Melton
23095;30;Gerald Patel;Man;Perth
23096;11;Ashlee Chande;Woman;North Ryde
23097;38;Tony Natsuhara;Man;South Melbourne
23098;2;Pedro Rubio;Man;Coffs Harbour
23099;18;Kristi Suarez;Woman;Sydney
23100;20;Christy Raje;Woman;Brisbane
23101;2;Barbara Lal;Woman;Coffs Harbour
23102;18;Barbara Zeng;Woman;Sydney
23103;4;Dwayne Moreno;Man;Goulburn
23104;20;Isabelle Long;Woman;Brisbane
23105;26;Karl Andersen;Man;Rockhampton
23106;19;Kathryn Yuan;Woman;Wollongong
23107;6;Michele Kumar;Woman;Lavender Bay
23108;616;Savannah Wright;Woman;Everett
23109;553;Lauren Hughes;Woman;Woodburn
23110;325;Mackenzie Gonzalez;Woman;Glendale
23111;336;Sara Wright;Woman;Lincoln Acres
23112;314;James Butler;Man;Daly City
23113;64;Elijah Powell;Man;Shawnee
23114;50;Caroline Washington;Woman;Haney
23115;307;Stephanie Nicholls;Woman;Chula Vista
23116;24;Jerome Vazquez;Man;Hawthorne
23117;4;Bruce Sanz;Man;Goulburn
23118;37;Monique Moreno;Woman;Seaford
23119;6;Gilbert Zhao;Man;Lavender Bay
23120;29;Javier Browning;Man;Findon
23121;36;Danny Ramos;Man;Melton
23122;39;Colleen Zhou;Woman;Sunbury
23123;4;Zoe Kelly;Woman;Goulburn
23124;536;Cameron Wang;Man;Beaverton
23125;616;Madeline Scott;Woman;Everett
23126;300;Carolyn Van;Woman;Beverly Hills
23127;302;Haley Hughes;Woman;Burlingame
23128;19;Dylan Jai;Man;Wollongong
23129;17;Misty Ashe;Woman;St. Leonards
23130;314;Lauren Russell;Woman;Daly City
23131;634;Caitlin Peterson;Woman;Redmond
23132;368;Anthony Lee;Man;Santa Cruz
23133;337;Alexis White;Woman;Long Beach
23134;71;Alyssa Robinson;Woman;Westminster
23135;299;Dylan Clark;Man;Berkeley
23136;311;Stephanie Peterson;Woman;Concord
23137;62;Chloe Sanders;Woman;Royal Oak
23138;300;Angela Peterson;Woman;Beverly Hills
23139;307;Christian Yang;Man;Chula Vista
23140;612;Tyler Lee;Man;Burien
23141;552;Katherine Long;Woman;W. Linn
23142;536;Cara Wu;Woman;Beaverton
23143;618;Jada Phillips;Woman;Issaquah
23144;627;Zachary Alexander;Man;Marysville
23145;311;Nichole Xie;Woman;Concord
23146;374;Sarah Clark;Woman;Torrance
23147;345;Wyatt Smith;Man;Newport Beach
23148;648;Nathan Ross;Man;Yakima
23149;311;Brandi Rubio;Woman;Concord
23150;339;Gabriella Allen;Woman;Mill Valley
23151;545;Michael Brown;Man;Milwaukie
23152;548;Michelle Howard;Woman;Salem
23153;312;Jenna Hill;Woman;Coronado
23154;644;Connor Phillips;Man;Walla Walla
23155;368;Victoria Hall;Woman;Santa Cruz
23156;548;Samantha Barnes;Woman;Salem
23157;536;Valerie Gao;Woman;Beaverton
23158;627;Ana Patterson;Woman;Marysville
23159;300;Dalton Phillips;Man;Beverly Hills
23160;302;Aimee Huang;Woman;Burlingame
23161;339;Samuel Scott;Man;Mill Valley
23162;355;Sarah Flores;Woman;Redwood City
23163;374;Madison Ross;Woman;Torrance
23164;53;Kyle Bryant;Man;Metchosin
23165;385;Natalie Mitchell;Woman;Woodland Hills
23166;326;Cody Ward;Man;Grossmont
23167;627;Hailey Jenkins;Woman;Marysville
23168;552;Mya Hayes;Woman;W. Linn
23169;609;Corey Andersen;Man;Bellingham
23170;301;Aaron Jai;Man;Burbank
23171;312;Ethan Griffin;Man;Coronado
23172;50;Alexandra Thomas;Woman;Haney
23173;627;Nathan Rodriguez;Man;Marysville
23174;300;Gloria Gonzales;Woman;Beverly Hills
23175;355;Melanie Flores;Woman;Redwood City
23176;358;Jesse Ward;Man;San Carlos
23177;542;Savannah Richardson;Woman;Lake Oswego
23178;632;Dalton Morris;Man;Port Orchard
23179;632;Jordan Phillips;Man;Port Orchard
23180;627;Olivia Cook;Woman;Marysville
23181;609;Evan Evans;Man;Bellingham
23182;316;Savannah Rivera;Woman;El Cajon
23183;348;Megan Davis;Woman;Oakland
23184;339;Hailey Carter;Woman;Mill Valley
23185;337;Fernando Edwards;Man;Long Beach
23186;338;Jordan Young;Man;Los Angeles
23187;611;Andy Munoz;Man;Bremerton
23188;632;Austin Jai;Man;Port Orchard
23189;374;Megan Moore;Woman;Torrance
23190;298;Nathaniel Ramirez;Man;Bellflower
23191;612;Gilbert Raji;Man;Burien
23192;352;Emily Garcia;Woman;Palo Alto
23193;607;Alexis Flores;Woman;Ballard
23194;314;Shelby Cook;Woman;Daly City
23195;547;Xavier Mohamed;Man;Portland
23196;68;Carlos Roberts;Man;Vancouver
23197;338;Cole Cook;Man;Los Angeles
23198;536;Jacqueline Sanders;Woman;Beaverton
23199;644;Brandon Hayes;Man;Walla Walla
23200;618;Grace Rodriguez;Woman;Issaquah
23201;336;Alyssa Butler;Woman;Lincoln Acres
23202;609;Terrance Chandra;Man;Bellingham
23203;635;Dalton Jenkins;Man;Renton
23204;641;Katherine Mitchell;Woman;Spokane
23205;301;Katherine Sanders;Woman;Burbank
23206;383;Jackson Lal;Man;West Covina
23207;383;Dalton Baker;Man;West Covina
23208;70;Janet Watson;Woman;Westminster
23209;62;Lucas Lewis;Man;Royal Oak
23210;311;Timothy Gray;Man;Concord
23211;536;Rebekah Kovár;Woman;Beaverton
23212;322;James Jones;Man;Fremont
23213;337;Noah Green;Man;Long Beach
23214;335;Kaylee James;Woman;Lemon Grove
23215;358;Juan Richardson;Man;San Carlos
23216;385;Kevin Hall;Man;Woodland Hills
23217;352;Michelle Morgan;Woman;Palo Alto
23218;121;Alisha Gao;Woman;Ingolstadt
23219;234;Alyssa West;Woman;Bury
23220;242;Roy Malhotra;Man;Lancaster
23221;173;Leonard Rai;Man;Poing
23222;184;Kristen Wu;Woman;Metz
23223;237;Angel Howard;Man;Esher-Molesey
23224;243;Jonathan Scott;Man;Leeds
23225;272;Heidi Patel;Woman;Warrington
23226;127;Leonard Xie;Man;Darmstadt
23227;207;Anne Alonso;Woman;Chatou
23228;123;Candice Guo;Woman;Berlin
23229;155;Deborah Raje;Woman;Bottrop
23230;273;Mya Foster;Woman;Watford
23231;184;Dylan Moore;Man;Metz
23232;252;Frank Serrano;Man;London
23233;134;Bradley Sharma;Man;München
23234;150;Brent Lu;Man;München
23235;246;Cedric Pal;Man;London
23236;279;Nichole Kumar;Woman;York
23237;133;Caleb Young;Man;Kassel
23238;301;Thomas Lee;Man;Burbank
23239;299;Curtis Wu;Man;Berkeley
23240;611;Phillip Chapman;Man;Bremerton
23241;611;Armando Torres;Man;Bremerton
23242;611;Andrew Garcia;Man;Bremerton
23243;548;Jasmine Rogers;Woman;Salem
23244;64;Alexandra Wagner;Woman;Shawnee
23245;68;Morgan James;Woman;Vancouver
23246;607;Renee Gill;Woman;Ballard
23247;300;Alexander Garcia;Man;Beverly Hills
23248;635;Bailey Peterson;Woman;Renton
23249;611;Tasha Nara;Woman;Bremerton
23250;626;Ashley Lee;Woman;Lynnwood
23251;637;Evan Scott;Man;Seattle
23252;348;Alexia Wood;Woman;Oakland
23253;64;Brooke Bell;Woman;Shawnee
23254;307;Jack Gonzalez;Man;Chula Vista
23255;51;Xavier Johnson;Man;Langford
23256;298;Mario Chande;Man;Bellflower
23257;322;Charles Stewart;Man;Fremont
23258;374;Megan Watson;Woman;Torrance
23259;632;John Taylor;Man;Port Orchard
23260;536;Edwin Goel;Man;Beaverton
23261;618;Jada Peterson;Woman;Issaquah
23262;539;Sydney Kelly;Woman;Corvallis
23263;612;Angel Lopez;Man;Burien
23264;609;Warren Hu;Man;Bellingham
23265;616;Savannah James;Woman;Everett
23266;631;Jessica Watson;Woman;Olympia
23267;49;Juan James;Man;Cliffside
23268;352;Katelyn Morris;Woman;Palo Alto
23269;316;Taylor Griffin;Woman;El Cajon
23270;314;Anna Anderson;Woman;Daly City
23271;300;Alexandra Clark;Woman;Beverly Hills
23272;337;Tristan Hayes;Man;Long Beach
23273;642;Benjamin Long;Man;Tacoma
23274;637;Ethan Jackson;Man;Seattle
23275;338;Miguel Jackson;Man;Los Angeles
23276;298;Vincent Zhou;Man;Bellflower
23277;355;Isaiah Torres;Man;Redwood City
23278;312;Chloe Flores;Woman;Coronado
23279;62;Edward Johnson;Man;Royal Oak
23280;546;Hannah Alexander;Woman;Oregon City
23281;66;Megan Harris;Woman;Sooke
23282;545;Ariana James;Woman;Milwaukie
23283;62;Haley Torres;Woman;Royal Oak
23284;53;Wyatt Coleman;Man;Metchosin
23285;611;Latoya Luo;Woman;Bremerton
23286;355;Taylor Bell;Woman;Redwood City
23287;326;Juan Kelly;Man;Grossmont
23288;348;Eduardo Evans;Man;Oakland
23289;553;Justin Robinson;Man;Woodburn
23290;49;Angelica Bennett;Woman;Cliffside
23291;545;Timothy Evans;Man;Milwaukie
23292;623;Jose Russell;Man;Kirkland
23293;385;Kaylee Peterson;Woman;Woodland Hills
23294;609;Suzanne Chen;Woman;Bellingham
23295;298;Jaime Torres;Woman;Bellflower
23296;298;Molly Mehta;Woman;Bellflower
23297;300;Tyrone Gomez;Man;Beverly Hills
23298;623;Robert Martinez;Man;Kirkland
23299;609;Kristy Jimenez;Woman;Bellingham
23300;642;Julia Henderson;Woman;Tacoma
23301;301;Noah Anderson;Man;Burbank
23302;632;Fernando Walker;Man;Port Orchard
23303;547;Connor Lal;Man;Portland
23304;325;Jordan Simmons;Man;Glendale
23305;25;Robyn Dominguez;Woman;Hervey Bay
23306;43;Byron Ortega;Man;Burnaby
23307;9;Meredith Ramos;Woman;Milsons Point
23308;19;Madison Perry;Woman;Wollongong
23309;17;Latoya Chande;Woman;St. Leonards
23310;32;Sydney Wood;Woman;Bendigo
23311;29;Veronica Gonzalez;Woman;Findon
23312;25;Sheena Lal;Woman;Hervey Bay
23313;10;Corey Lal;Man;Newcastle
23314;38;Alfredo Munoz;Man;South Melbourne
23315;38;Carmen Chandra;Woman;South Melbourne
23316;20;Billy Blanco;Man;Brisbane
23317;31;Beth Martin;Woman;Hobart
23318;335;Patrick Morgan;Man;Lemon Grove
23319;368;Luis Green;Man;Santa Cruz
23320;18;Kendra Gomez;Woman;Sydney
23321;35;Karl Xu;Man;Melbourne
23322;31;Wesley Li;Man;Hobart
23323;16;Alfredo Alonso;Man;Springwood
23324;37;Deborah Deng;Woman;Seaford
23325;34;Tiffany Zimmerman;Woman;Geelong
23326;298;Tiffany Ye;Woman;Bellflower
23327;314;Madison Moore;Woman;Daly City
23328;316;Julian Butler;Man;El Cajon
23329;9;Sharon Raji;Woman;Milsons Point
23330;34;Julian Washington;Man;Geelong
23331;32;Jeremiah Gray;Man;Bendigo
23332;21;Martin Garcia;Man;Caloundra
23333;536;Steve Sun;Man;Beaverton
23334;627;Brandon Wilson;Man;Marysville
23335;642;James Robinson;Man;Tacoma
23336;310;Jocelyn Bryant;Woman;Colma
23337;385;Isaiah Green;Man;Woodland Hills
23338;329;Lucas Jenkins;Man;Imperial Beach
23339;612;Zoe Reed;Woman;Burien
23340;312;Mackenzie Collins;Woman;Coronado
23341;611;Kelvin Chen;Man;Bremerton
23342;307;Cristina She;Woman;Chula Vista
23343;35;Bruce Rubio;Man;Melbourne
23344;23;Sharon Xu;Woman;Gold Coast
23345;11;Mario Lal;Man;North Ryde
23346;14;Carly Raji;Woman;Rhodes
23347;24;Eddie Carlson;Man;Hawthorne
23348;8;Tiffany Chen;Woman;Matraville
23349;322;Lauren Johnson;Woman;Fremont
23350;43;Natalie Thomas;Woman;Burnaby
23351;60;Lucas Sanchez;Man;Port Hammond
23352;634;Kevin Mitchell;Man;Redmond
23353;642;Sophia Scott;Woman;Tacoma
23354;298;Eddie Gomez;Man;Bellflower
23355;299;Lance Serrano;Man;Berkeley
23356;302;Grace Ward;Woman;Burlingame
23357;302;Micah Yang;Man;Burlingame
23358;310;Alberto Alvarez;Man;Colma
23359;315;Dalton Alexander;Man;Downey
23360;355;Marcus Moore;Man;Redwood City
23361;301;Chloe Lopez;Woman;Burbank
23362;59;Nicholas Martin;Man;Oak Bay
23363;70;David Russell;Man;Westminster
23364;343;Natalie Young;Woman;National City
23365;302;Vanessa Flores;Woman;Burlingame
23366;369;Fernando Campbell;Man;Santa Monica
23367;618;Haley Ramirez;Woman;Issaquah
23368;70;Cassidy Flores;Woman;Westminster
23369;335;Morgan Washington;Woman;Lemon Grove
23370;618;Mya Alexander;Woman;Issaquah
23371;614;Katherine Roberts;Woman;Edmonds
23372;626;Jack Diaz;Man;Lynnwood
23373;552;Gabrielle Murphy;Woman;W. Linn
23374;368;Emma Gray;Woman;Santa Cruz
23375;368;Christian Zhang;Man;Santa Cruz
23376;62;Zachary Flores;Man;Royal Oak
23377;623;Samantha Hayes;Woman;Kirkland
23378;50;Jackson Phillips;Man;Haney
23379;635;Riley Richardson;Woman;Renton
23380;326;Gabriel Campbell;Man;Grossmont
23381;607;Bianca Hu;Woman;Ballard
23382;385;Xavier Barnes;Man;Woodland Hills
23383;307;Caleb Allen;Man;Chula Vista
23384;302;Taylor Wilson;Woman;Burlingame
23385;51;Isaac Brooks;Man;Langford
23386;335;Jose Smith;Man;Lemon Grove
23387;611;Xavier Perry;Man;Bremerton
23388;316;Ana Henderson;Woman;El Cajon
23389;539;Jack Perry;Man;Corvallis
23390;641;Dakota Flores;Man;Spokane
23391;299;Joanna Moreno;Woman;Berkeley
23392;300;Adrienne Dominguez;Woman;Beverly Hills
23393;343;Jennifer Anderson;Woman;National City
23394;368;Anna Bell;Woman;Santa Cruz
23395;383;Ryan Martinez;Man;West Covina
23396;65;Kaitlyn Long;Woman;Shawnee
23397;56;Isabelle Bryant;Woman;Newton
23398;298;Karl Chander;Man;Bellflower
23399;299;Keith Pal;Man;Berkeley
23400;348;Andrew Lee;Man;Oakland
23401;68;Evan Brooks;Man;Vancouver
23402;641;Melissa Cox;Woman;Spokane
23403;611;Justin Powell;Man;Bremerton
23404;633;Amanda Peterson;Woman;Puyallup
23405;298;Kari Madan;Woman;Bellflower
23406;609;Frederick Sanchez;Man;Bellingham
23407;359;Lauren Garcia;Woman;San Diego
23408;18;Ivan Perez;Man;Sydney
23409;30;Brad Raji;Man;Perth
23410;5;Carrie Alvarez;Woman;Lane Cove
23411;11;Cesar Prasad;Man;North Ryde
23412;23;Dalton Coleman;Man;Gold Coast
23413;22;Max Ortega;Man;East Brisbane
23414;28;Damien Lin;Man;Cloverdale
23415;4;Kristi Moreno;Woman;Goulburn
23416;36;Kristin Shan;Woman;Melton
23417;2;Emmanuel Sai;Man;Coffs Harbour
23418;15;Brittney Wu;Woman;Silverwater
23419;2;Shawna Xu;Woman;Coffs Harbour
23420;31;Mario Moyer;Man;Hobart
23421;7;Willie Yuan;Man;Malabar
23422;11;Casey Alonso;Man;North Ryde
23423;20;Adam Powell;Man;Brisbane
23424;33;Adriana Subram;Woman;Cranbourne
23425;20;Rachael Lopez;Woman;Brisbane
23426;12;Mathew Ferrier;Man;North Sydney
23427;18;Jay Sai;Man;Sydney
23428;4;Savannah Bailey;Woman;Goulburn
23429;24;Jenny Kumar;Woman;Hawthorne
23430;20;Savannah Turner;Woman;Brisbane
23431;20;Margaret Guo;Woman;Brisbane
23432;23;Jordan Roberts;Man;Gold Coast
23433;31;Pedro Muñoz;Man;Hobart
23434;31;Katie Nath;Woman;Hobart
23435;8;Rosa Chen;Woman;Matraville
23436;9;Tanya Munoz;Woman;Milsons Point
23437;34;Briana Munoz;Woman;Geelong
23438;5;Toni Vance;Woman;Lane Cove
23439;11;Ramon Hu;Man;North Ryde
23440;211;Nancy Sai;Woman;Les Ulis
23441;212;Rafael Zhang;Man;Morangis
23442;272;Todd She;Man;Warrington
23443;186;Elijah Jai;Man;Dunkerque
23444;207;Aidan Washington;Man;Chatou
23445;188;Andy Carlson;Man;Roncq
23446;117;Nina Chander;Woman;Erlangen
23447;119;Jermaine Weber;Man;Grevenbroich
23448;607;Abigail Peterson;Woman;Ballard
23449;69;Steven Peterson;Man;Victoria
23450;545;Alex Rogers;Man;Milwaukie
23451;638;Taylor James;Woman;Sedro Woolley
23452;359;Eduardo Watson;Man;San Diego
23453;299;Maurice Deng;Man;Berkeley
23454;369;Ryan Wang;Man;Santa Monica
23455;62;Jonathan Perez;Man;Royal Oak
23456;336;Aidan Simmons;Man;Lincoln Acres
23457;300;Nicole Rivera;Woman;Beverly Hills
23458;60;Mackenzie Edwards;Woman;Port Hammond
23459;62;Mason Sanders;Man;Royal Oak
23460;607;Javier Ramos;Man;Ballard
23461;536;Rachael Smith;Woman;Beaverton
23462;632;Seth Jones;Man;Port Orchard
23463;325;Sean Hill;Man;Glendale
23464;358;Devin Turner;Man;San Carlos
23465;536;Grace Russell;Woman;Beaverton
23466;631;Alyssa Miller;Woman;Olympia
23467;633;Nicole Bennett;Woman;Puyallup
23468;314;Sean Roberts;Man;Daly City
23469;326;Christina Gray;Woman;Grossmont
23470;331;Samuel Young;Man;La Jolla
23471;372;Jeremy Baker;Man;Spring Valley
23472;348;Alyssa Rodriguez;Woman;Oakland
23473;552;Jesse James;Man;W. Linn
23474;546;Julia Williams;Woman;Oregon City
23475;611;Richard Martin;Man;Bremerton
23476;66;Charles Hall;Man;Sooke
23477;627;Marcus Phillips;Man;Marysville
23478;633;Hailey Cooper;Woman;Puyallup
23479;548;Fernando Robinson;Man;Salem
23480;637;Sydney Coleman;Woman;Seattle
23481;300;Dustin Xu;Man;Beverly Hills
23482;314;Zoe Gray;Woman;Daly City
23483;315;David Jai;Man;Downey
23484;336;Jenna Allen;Woman;Lincoln Acres
23485;53;Isabella Lee;Woman;Metchosin
23486;66;Benjamin Coleman;Man;Sooke
23487;50;Gabriel Evans;Man;Haney
23488;52;Luis Nelson;Man;Langley
23489;609;Autumn Huang;Woman;Bellingham
23490;642;Nicholas Wilson;Man;Tacoma
23491;644;Miguel Taylor;Man;Walla Walla
23492;301;Jamie Blanco;Man;Burbank
23493;337;Thomas Taylor;Man;Long Beach
23494;54;Nicole Foster;Woman;N. Vancouver
23495;385;James Shan;Man;Woodland Hills
23496;545;Nicholas Harris;Man;Milwaukie
23497;631;Olivia Bryant;Woman;Olympia
23498;59;James Johnson;Man;Oak Bay
23499;301;Spencer Washington;Man;Burbank
23500;311;Adriana Garcia;Woman;Concord
23501;335;Isabelle Perry;Woman;Lemon Grove
23502;338;Logan Lopez;Man;Los Angeles
23503;63;Dalton Torres;Man;Shawnee
23504;607;George Rana;Man;Ballard
23505;302;Connor Sharma;Man;Burlingame
23506;348;Jesse Campbell;Man;Oakland
23507;361;Rachel Henderson;Woman;San Gabriel
23508;623;Blake Jones;Man;Kirkland
23509;545;Faith Powell;Woman;Milwaukie
23510;311;Morgan Cooper;Woman;Concord
23511;65;Joshua Rodriguez;Man;Shawnee
23512;631;Zachary Henderson;Man;Olympia
23513;68;Erin Kelly;Woman;Vancouver
23514;618;Chloe Bell;Woman;Issaquah
23515;355;Zachary Walker;Man;Redwood City
23516;326;Ashley Miller;Woman;Grossmont
23517;536;Ronald Martinez;Man;Beaverton
23518;49;Katherine Adams;Woman;Cliffside
23519;312;Jacqueline Long;Woman;Coronado
23520;548;Richard Wilson;Man;Salem
23521;35;Alexis Gonzales;Woman;Melbourne
23522;18;Sydney Green;Woman;Sydney
23523;29;Steve Liu;Man;Findon
23524;40;Ronnie Yang;Man;Warrnambool
23525;17;Derrick Rubio;Man;St. Leonards
23526;31;Cara Xu;Woman;Hobart
23527;37;Alison Luo;Woman;Seaford
23528;2;Jaime Ferrier;Man;Coffs Harbour
23529;40;Kendra Munoz;Woman;Warrnambool
23530;4;Ivan Prasad;Man;Goulburn
23531;21;Alexis Powell;Woman;Caloundra
23532;18;Brett Martinez;Man;Sydney
23533;13;Rafael Nath;Man;Port Macquarie
23534;20;Ashlee Luo;Woman;Brisbane
23535;31;Dawn Goel;Woman;Hobart
23536;39;Savannah Adams;Woman;Sunbury
23537;18;Victor Hernandez;Man;Sydney
23538;31;Carlos Evans;Man;Hobart
23539;37;Darren Munoz;Man;Seaford
23540;23;Bruce Lopez;Man;Gold Coast
23541;28;Dana Suarez;Woman;Cloverdale
23542;34;Justin Martin;Man;Geelong
23543;27;Michele Sanchez;Woman;Townsville
23544;32;Misty Raje;Woman;Bendigo
23545;18;Lacey Liu;Woman;Sydney
23546;33;Kathryn Jai;Woman;Cranbourne
23547;39;Francis Serrano;Man;Sunbury
23548;68;Haley Morris;Woman;Vancouver
23549;300;George Sai;Man;Beverly Hills
23550;352;Jennifer Cook;Woman;Palo Alto
23551;52;Mason Scott;Man;Langley
23552;59;Caleb Russell;Man;Oak Bay
23553;63;Jasmine Anderson;Woman;Shawnee
23554;66;Joan Cook;Woman;Sooke
23555;536;Andres Chavez;Man;Beaverton
23556;611;Kristi Munoz;Woman;Bremerton
23557;51;Victoria Washington;Woman;Langford
23558;337;Dakota Barnes;Man;Long Beach
23559;53;Jocelyn Patterson;Woman;Metchosin
23560;314;Jacqueline Flores;Woman;Daly City
23561;642;Jose Williams;Man;Tacoma
23562;2;Warren Luo;Man;Coffs Harbour
23563;18;Kurt Chavez;Man;Sydney
23564;345;Jessica Howard;Woman;Newport Beach
23565;345;Julia Torres;Woman;Newport Beach
23566;52;Benjamin Shan;Man;Langley
23567;53;Xavier Green;Man;Metchosin
23568;542;Paige Diaz;Woman;Lake Oswego
23569;33;Vanessa Price;Woman;Cranbourne
23570;7;Deanna Romero;Woman;Malabar
23571;9;Alisha Guo;Woman;Milsons Point
23572;21;Donna Pal;Woman;Caloundra
23573;25;Jorge Gao;Man;Hervey Bay
23574;4;Ebony Hernandez;Woman;Goulburn
23575;9;Bobby Ray;Man;Milsons Point
23576;2;Ann Sara;Woman;Coffs Harbour
23577;542;Julia Bennett;Woman;Lake Oswego
23578;336;Eric Lal;Man;Lincoln Acres
23579;626;Jared Richardson;Man;Lynnwood
23580;311;Ryan Jones;Man;Concord
23581;374;Jan Hill;Woman;Torrance
23582;355;Stephanie Simmons;Woman;Redwood City
23583;54;Brianna Martin;Woman;N. Vancouver
23584;642;Jason Evans;Man;Tacoma
23585;612;Kaitlyn Moore;Woman;Burien
23586;352;Madison Coleman;Woman;Palo Alto
23587;374;Hailey Gonzalez;Woman;Torrance
23588;632;Ryan Hughes;Man;Port Orchard
23589;329;Amanda Baker;Woman;Imperial Beach
23590;331;Austin Brown;Man;La Jolla
23591;53;Justin Henderson;Man;Metchosin
23592;59;Joseph Jackson;Man;Oak Bay
23593;4;Krystal Zhou;Woman;Goulburn
23594;302;Paula Diaz;Woman;Burlingame
23595;187;Carrie Rubio;Woman;Lille
23596;196;Katherine Bradley;Woman;Paris
23597;235;Meredith Perez;Woman;Cambridge
23598;237;Linda Ramos;Woman;Esher-Molesey
23599;243;Mackenzie Roberts;Woman;Leeds
23600;205;Peter Sharma;Man;Lieusaint
23601;126;Kari Alan;Woman;Berlin
23602;117;Andrea Lopez;Woman;Erlangen
23603;214;Shane Malhotra;Man;Boulogne-Billancourt
23604;144;Troy Kovar;Man;Essen
23605;135;Deanna Sabella;Man;Salzgitter
23606;241;Kenneth Raje;Man;Kirkby
23607;250;Wayne She;Man;London
23608;255;Jessie Blanco;Woman;London
23609;216;Clarence Li;Man;Courbevoie
23610;221;Cory Perez;Man;Drancy
23611;218;Dave Natsuhara;Man;Sèvres
23612;144;Rosa Liu;Woman;Essen
23613;242;Clayton Lu;Man;Lancaster
23614;262;Rachel Cook;Woman;Oxford
23615;275;Kendra Suarez;Woman;Wokingham
23616;175;Karen Roberts;Woman;Saarlouis
23617;242;Kara She;Woman;Lancaster
23618;274;Dale Holt;Man;West Sussex
23619;144;Ricardo Tang;Man;Essen
